state_co	state_id	year	year2	year3	ch_inc_r	ch_unemp	ch_1824	ch_2534	ch_rev10	ch_wel10	ch_vio	ch_pro	ch_black	ch_hisp	ch_metro	ch_pover	ch_relig	ch_gini	ch_pol10	ch_incom	ch_ideo	ch_drugs	ch_gover	ch_pregu	ch_volgu	ch_detse	ch_detpr	ch_detvo	ch_tisp	ch_tisvi	ch_2stk	ch_3stk	ch_dr1a	ch_dr1b	ch_dr2a	ch_dr2b	ch_cocen	ch_mands	lg_inc_r	lg_unemp	lg_1824	lg_2534	lg_rev10	lg_wel10	lg_vio	lg_pro	lg_black	lg_hisp	lg_metro	lg_pover	lg_relig	lg_gini	lg_pol10	lg_incom	lg_ideo	lg_drugs	lg_gover	lg_pregu	lg_volgu	lg_detse	lg_detpr	lg_detvo	lg_tisp	lg_tisvi	lg_2stk	lg_3stk	lg_dr1a	lg_dr1b	lg_dr2a	lg_dr2b	lg_cokee	lg_mands	d_1978	d_1981	d_1984	d_1987	d_1990	d_1993	d_1996	d_1999	d_2002	EST_RA
42	Pennsylvan	1996	96-90	1982	70	-1.70000004768372	-1.00999999046326	-.879999995231628	89577	7315	.340000003576279	-28.1000003814697	.200000002980232	.226999998092651	0	.5	0	0	6.90679979324341	1386	-108.371116638184	1386	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	216	7.59999990463257	9.89000034332275	15.3299999237061	291445	100586	426.980010986328	2965.69995117187	9.39999961853027	2.10700011253357	85	11.6999998092651	2	.395999997854233	253.911605834961	25892	57.3800506591797	.0719999969005585	0	1	0	0	0	0	100	0	1	0	12	120	0	3	6	16	0	0	0	0	0	0	1	0	0	1
42	Pennsylvan	1999	99-96	1983	19	-1.29999995231628	-.360000014305115	-.959999978542328	77566	-11405	-6.76999998092651	-85.1999969482422	.100000001490116	.291999995708466	0	-.899999976158142	-.5	.017000000923872	-7.16069984436035	2229	-107.283706665039	2229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	286	5.90000009536743	8.88000011444092	14.4499998092651	381022	107901	427.320007324219	2937.60009765625	9.60000038146973	2.33400011062622	85	12.1999998092651	2	.395999997854233	260.818389892578	27278	50.9910697937012	.0790000036358833	1	1	0	0	0	0	100	0	1	1	12	120	0	3	6	19	0	0	0	0	0	0	0	1	0	1
42	Pennsylvan	2002	02-99	1984	20	.100000001490116	.730000019073486	-1.35000002384186	4787	27647	-10.1499996185303	-301.700012207031	.600000023841858	.744000017642975	-.400000005960464	-1.70000004768372	0	0	1.28349995613098	1608	-111.202621459961	1608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	4.59999990463257	8.52000045776367	13.4899997711182	458588	96496	420.549987792969	2852.39990234375	9.69999980926514	2.62599992752075	85	11.3000001907349	1.5	.412999987602234	253.657699584961	29507	56.2926406860352	.0890000015497207	1	1	0	0	0	0	100	0	1	1	12	120	0	3	7	24	0	0	0	0	0	0	0	0	1	1
44	Rhode Isla	1975	75-72	1975	7.80000019073486	-1.5	-.740000009536743	1.73000001907349	50619	5198	61.0999984741211	1776.30004882813	.349999994039536	.46000000834465	6.30000019073486	-1.97000002861023	0	0	11.4384002685547	1307	-143.586563110352	1307	-1	0	0	0	0	0	33	0	0	1	36	360	0	0	4	3	36.0999984741211	6.80000019073486	13.4899997711182	11.5100002288818	185639	45531	221.800003051758	3054.80004882813	2.59999990463257	.699999988079071	84.6999969482422	10.3800001144409	.5	.340999990701675	223.156799316406	15869	68.0219879150391	.0700000002980232	1	0	0	0	0	0	999	9	0	9	999	9999	999	999	99	99	0	0	0	0	0	0	0	0	0	1
44	Rhode Isla	1978	78-75	1976	12.1000003814697	3.29999995231628	.509999990463257	1.38999998569489	60228	8480	18.7000007629395	293.899993896484	.150000005960464	.46000000834465	1	1.42999994754791	0	.00600000005215406	34.9336013793946	560	-139.421401977539	560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.9000015258789	5.30000019073486	12.75	13.2399997711182	236258	50729	282.899993896484	4831.10009765625	2.95000004768372	1.1599999666214	91	8.40999984741211	.5	.340999990701675	234.595199584961	17176	75.564582824707	.0700000002980232	0	0	0	0	0	0	33	0	0	1	36	360	0	0	4	3	1	0	0	0	0	0	0	0	0	1
44	Rhode Isla	1981	81-78	1977	16	-1.39999997615814	.360000014305115	.790000021457672	-6254	7046	106.930000305176	399.100006103516	-.200000002980232	.460999995470047	0	.860000014305115	0	0	-4.02250003814697	2049	-139.025604248047	2049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	8.60000038146973	13.2600002288818	14.6300001144409	296486	59209	301.600006103516	5125	3.09999990463257	1.62000000476837	92	9.84000015258789	.5	.347000002861023	269.52880859375	17736	63.856819152832	.0700000002980232	0	0	0	0	0	0	33	0	0	1	36	360	0	0	4	3	0	1	0	0	0	0	0	0	0	1
44	Rhode Isla	1984	84-87	1978	20	1.10000002384186	-.230000004172325	.899999976158142	89842	1342	-53.3499984741211	-873.799987792969	.699999988079071	.741999983787537	1	4.09999990463257	0	0	16.5879001617432	914	-148.596298217773	914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	7.19999980926514	13.6199998855591	15.4200000762939	290232	66255	408.529998779297	5524.10009765625	2.90000009536743	2.08100008964539	92	10.6999998092651	.5	.347000002861023	265.506286621094	19785	75.1687927246094	.068000003695488	0	0	0	0	0	0	33	0	0	1	36	360	0	0	4	3	0	0	1	0	0	0	0	0	0	1
44	Rhode Isla	1987	87-84	1979	8	-4.30000019073486	-1.51999998092651	1.17999994754791	-28933	5915	-19.6900005340576	-83.3000030517578	.300000011920929	.714999973773956	0	-5.69999980926514	.100000001490116	.0299999993294477	-2.60700011253357	2195	-149.467483520508	2195	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	8.30000019073486	13.3900003433228	16.3199996948242	380074	67597	355.179992675781	4650.2998046875	3.59999990463257	2.82299995422363	93	14.8000001907349	.5	.347000002861023	282.094207763672	20699	73.4275131225586	.0860000029206276	0	0	0	0	0	0	33	0	0	1	36	360	0	0	4	3	0	0	0	1	0	0	0	0	0	1
44	Rhode Isla	1990	90-87	1980	57	.100000001490116	-.980000019073486	.0799999982118607	97400	-652	42.4700012207031	279.899993896484	.300000011920929	.805000007152557	1	-2.40000009536743	0	0	8.12520027160645	2441	-142.64729309082	2441	0	0	0	0	0	0	0	0	0	0	0	0	120	120	1	1	100	4	11.8699998855591	17.5	351141	73512	335.489990234375	4567	3.90000009536743	3.53800010681152	93	9.10000038146973	.600000023841858	.377000004053116	279.487213134766	22894	76.0399780273438	.0829999968409538	1	0	0	0	0	0	33	0	0	1	36	360	0	0	4	3	0	0	0	0	1	0	0	0	0	1
44	Rhode Isla	1993	93-90	1981	15	4.90000009536743	.200000002980232	-1	-24882	23806	16.5699996948242	-663.400024414063	.300000011920929	.708000004291534	0	5.30000019073486	0	0	-.486600011587143	49	-130.41130065918	49	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	4.09999990463257	10.8900003433228	17.5799999237061	448541	72860	377.959991455078	4846.89990234375	4.19999980926514	4.34299993515015	94	6.69999980926514	.600000023841858	.377000004053116	287.612396240234	25335	66.607307434082	.0769999995827675	1	0	0	0	0	0	33	0	0	1	36	360	120	120	5	4	0	0	0	0	0	1	0	0	0	1
44	Rhode Isla	1996	96-90	1982	33	-2	-1.99000000953674	-.400000005960464	73752	10147	-26.5499992370605	-306.899993896484	.200000002980232	.760999977588653	0	-1.39999997615814	0	0	3.68230009078979	2189	-126.122718811035	2189	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	172	9	11.0900001525879	16.5799999237061	423659	96666	394.529998779297	4183.5	4.5	5.05100011825562	94	12	.600000023841858	.377000004053116	287.125793457031	25384	63.8039894104004	.0689999982714653	0	0	0	0	0	0	33	0	0	1	36	360	120	120	5	4	0	0	0	0	0	0	1	0	0	1
44	Rhode Isla	1999	99-96	1983	-12	-2.09999990463257	-.699999988079071	-1	-18673	6552	-55.8300018310547	-670.900024414063	.300000011920929	.768999993801117	0	1	0	.0390000008046627	.38620001077652	1939	-139.432708740234	1939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	7	9.10000038146973	16.1800003051758	497411	106813	367.980010986328	3876.60009765625	4.69999980926514	5.81199979782104	94	10.6000003814697	.600000023841858	.377000004053116	290.80810546875	27573	62.3187294006348	.0970000028610229	1	0	0	0	0	0	33	0	0	1	36	360	120	120	5	6	0	0	0	0	0	0	0	1	0	1
44	Rhode Isla	2002	02-99	1984	-2	-.200000002980232	2.10999989509583	-2.17000007629395	77944	19034	-2.54999995231628	169.600006103516	.800000011920929	2.66899991035461	.100000001490116	-2	0	0	22.6375007629395	960	-162.749282836914	960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	193	4.90000009536743	8.39999961853027	15.1800003051758	478738	113365	312.149993896484	3205.69995117187	5	6.58099985122681	94	11.6000003814697	.600000023841858	.416000008583069	291.194305419922	29512	77.1139831542969	.104999996721745	1	0	0	0	0	0	33	0	0	1	36	360	120	120	5	6	0	0	0	0	0	0	0	0	1	1
45	South Caro	1975	75-72	1975	76.8000030517578	.699999988079071	.28999999165535	1.63999998569489	44744	3682	145	1939.80004882813	.300000011920929	.230000004172325	9	-5.55000019073486	0	0	27.0277004241943	1519	-40.9190101623535	1519	1	0	0	0	0	0	33	0	0	1	24	180	0	0	3	0	121.199996948242	5.19999980926514	14.3400001525879	12.5699996948242	143546	11703	310.700012207031	1769.69995117187	30.5	.400000005960464	39.2999992370606	22.3500003814697	30.2000007629394	.375	154.132202148437	12085	25.1387500762939	.0500000007450581	0	0	0	0	0	0	999	9	0	9	999	9999	999	999	99	99	0	0	0	0	0	0	0	0	0	1
45	South Caro	1978	78-75	1976	45	1.29999995231628	-.0199999995529652	1.57000005245209	16390	5372	180.5	491.600006103516	-.699999988079071	.219999998807907	-.300000011920929	-.0700000002980232	-1.60000002384186	-.00600000005215406	33.7615013122559	1129	-44.6160202026367	1129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	5.90000009536743	14.6300001144409	14.210000038147	188290	15385	455.700012207031	3709.5	30.7999992370606	.629999995231628	48.2999992370606	16.7999992370605	30.2000007629394	.375	181.159896850586	13604	15.7802600860596	.0500000007450581	1	0	0	0	0	0	33	0	0	1	24	180	0	0	3	0	1	0	0	0	0	0	0	0	0	1
45	South Caro	1981	81-78	1977	8	-.300000011920929	-.28999999165535	.779999971389771	30770	2759	23.7600002288818	578.099975585938	.300000011920929	.221000000834465	12	.0700000002980232	0	0	-2.89829993247986	883	-59.2037200927735	883	-1	0	0	0	0	0	0	0	0	0	0	0	84	84	3	0	243	7.19999980926514	14.6099996566772	15.7799997329712	204680	20757	636.200012207031	4201.10009765625	30.1000003814697	.850000023841858	48	16.7299995422363	28.6000003814697	.368999987840652	214.921401977539	14733	28.8357601165771	.0500000007450581	1	0	0	0	0	0	33	0	0	1	24	180	0	0	3	0	0	1	0	0	0	0	0	0	0	1
45	South Caro	1984	84-87	1978	28	3.09999990463257	-.439999997615814	.939999997615814	30380	337	-43.1399993896484	-625.099975585938	-.200000002980232	-.0920000001788139	0	4.09999990463257	0	0	24.9388008117676	288	-68.9366912841797	288	0	0	0	0	0	0	-8	1	0	0	0	0	0	0	1	0	251	6.90000009536743	14.3199996948242	16.5599994659424	235450	23516	659.960021972656	4779.2001953125	30.3999996185303	1.07099997997284	60	16.7999992370605	28.6000003814697	.368999987840652	212.023101806641	15616	30.3679599761963	.0590000003576278	0	0	0	0	0	0	33	0	0	1	24	180	84	84	6	0	0	0	1	0	0	0	0	0	0	1
45	South Caro	1987	87-84	1979	65	-3.79999995231628	-1.16999995708466	.600000023841858	12906	4150	57.810001373291	308.700012207031	-.300000011920929	-.046000000089407	0	-3.59999990463257	-.400000005960464	.0270000007003546	-1.94270002841949	1836	-76.5214233398438	1836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	279	10	13.8800001144409	17.5	265830	23853	616.820007324219	4154.10009765625	30.2000007629394	.978999972343445	60	20.8999996185303	28.6000003814697	.368999987840652	236.961898803711	15904	38.5687294006348	.06700000166893	0	0	0	0	0	0	25	1	0	1	24	180	84	84	7	0	0	0	0	1	0	0	0	0	0	1
45	South Caro	1990	90-87	1980	107	-1.5	-1.01999998092651	.119999997317791	67127	13574	139.039993286133	342.799987792969	0	-.0450000017881393	10	-.300000011920929	0	0	76.5225982666016	1824	-73.7318801879883	1824	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	344	6.19999980926514	12.710000038147	18.1000003814697	278736	28003	674.630004882813	4462.7998046875	29.8999996185303	.933000028133392	60	17.2999992370605	28.2000007629395	.395999997854233	235.019195556641	17740	37.9526901245117	.0700000002980232	0	0	0	0	0	0	25	1	0	1	24	180	84	84	7	1	0	0	0	0	1	0	0	0	0	1
45	South Caro	1993	93-90	1981	37	1.60000002384186	-.330000013113022	-1.86000001430511	-5567	14964	130.789993286133	143	.100000001490116	.0750000029802322	0	1.89999997615814	0	0	26.2329006195068	788	-83.988899230957	788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451	4.69999980926514	11.6899995803833	18.2199993133545	345863	41577	813.669982910156	4805.60009765625	29.8999996185303	.888000011444092	70	17	28.2000007629395	.395999997854233	311.541809082031	19564	35.7791900634766	.0829999968409538	1	0	0	0	0	0	25	1	0	1	24	180	84	84	8	1	0	0	0	0	0	1	0	0	0	1
45	South Caro	1996	96-90	1982	44	-1.20000004768372	-1.00999999046326	-.930000007152557	28891	21561	37.4900016784668	133.199996948242	.200000002980232	.111000001430512	0	1	0	0	-44.5539016723633	1675	-84.5032119750976	1675	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	488	6.30000019073486	11.3599996566772	16.3600006103516	340296	56541	944.460021972657	4948.60009765625	30	.962999999523163	70	18.8999996185303	28.2000007629395	.395999997854233	337.774688720703	20352	48.2097091674805	.0329999998211861	1	0	0	0	0	0	25	1	0	1	24	180	84	84	8	1	0	0	0	0	0	0	1	0	0	1
45	South Caro	1999	99-96	1983	11	-1.29999995231628	-.349999994039536	-.720000028610229	37794	6648	-78.7399978637695	-208	-.300000011920929	.23199999332428	0	-6.19999980926514	-2.40000009536743	.0270000007003546	23.0032005310059	1441	-77.359001159668	1441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532	5.09999990463257	10.3500003814697	15.4300003051758	369187	78102	981.950012207031	5081.7998046875	30.2000007629394	1.07400000095367	70	19.8999996185303	28.2000007629395	.395999997854233	293.220794677734	22027	36.2934989929199	.0939999967813492	1	0	0	0	0	0	25	1	1	1	24	180	84	84	8	2	0	0	0	0	0	0	0	1	0	1
45	South Caro	2002	02-99	1984	12	1.60000002384186	.310000002384186	-.889999985694885	8422	10913	-182.910003662109	-841.400024414063	-.200000002980232	1.35399997234345	0	1.39999997615814	0	0	14.8692998886108	1526	-84.4196090698242	1526	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	543	3.79999995231628	10	14.710000038147	406981	84750	903.210021972657	4873.7998046875	29.8999996185303	1.30599999427795	70	13.6999998092651	25.7999992370605	.423000007867813	316.223999023438	23468	41.0654983520508	.111000001430512	1	0	0	0	0	0	25	1	1	1	24	180	84	84	8	2	0	0	0	0	0	0	0	0	1	1
46	South Dako	1975	75-72	1975	-2	-.800000011920929	.769999980926514	1.83000004291534	31453	404	84.8000030517578	1426.80004882813	0	.0599999986588955	.100000001490116	-4.94000005722046	0	0	16.3586006164551	241	-91.6636581420898	241	0	0	0	0	0	0	33	0	1	0	24	120	0	0	1	0	51	3.5	12.3900003433228	10.1999998092651	153106	21208	96.0999984741211	1063.09997558594	.300000011920929	.400000005960464	14.3000001907349	17.8799991607666	10.1000003814697	.386000007390976	152.906097412109	13235	50.9873199462891	.0430000014603138	0	0	0	0	0	0	999	9	9	0	999	9999	999	999	99	99	0	0	0	0	0	0	0	0	0	1
46	South Dako	1978	78-75	1976	25	.600000023841858	.360000014305115	1.77999997138977	16729	4224	8.21000003814697	-67.5	0	.0599999986588955	13.6000003814697	3.46000003814697	.800000011920929	-.0160000007599592	22.0270004272461	2118	-86.5645904541016	2118	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	49	2.70000004768372	13.1599998474121	12.0299997329712	184559	21612	180.899993896484	2489.89990234375	.300000011920929	.46000000834465	14.3999996185303	12.9399995803833	10.1000003814697	.386000007390976	169.264694213867	13476	40.6763381958008	.0430000014603138	0	0	0	0	0	0	33	0	1	0	24	120	0	0	1	0	1	0	0	0	0	0	0	0	0	1
46	South Dako	1981	81-78	1977	23	1.60000002384186	.230000004172325	1.10000002384186	17085	4407	-62.2599983215332	693.900024414063	0	.061999998986721	-12	2.40000009536743	0	0	19.4328994750977	317	-85.742790222168	317	1	0	0	0	0	0	-8	0	0	0	0	0	0	0	0	-1	74	3.29999995231628	13.5200004577637	13.8100004196167	201288	25836	189.110000610352	2422.39990234375	.300000011920929	.519999980926514	28	16.3999996185303	10.8999996185303	.370000004768372	191.291702270508	15594	45.8882484436035	.0430000014603138	0	0	0	0	0	0	33	0	1	1	24	120	0	0	1	2	0	1	0	0	0	0	0	0	0	1
46	South Dako	1984	84-87	1978	31	.5	-1.04999995231628	1.11000001430511	106843	-2072	-6.84999990463257	-688.700012207031	.100000001490116	.00499999988824129	0	-.699999988079071	0	0	7.44420003890991	743	-89.6822128295898	743	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	8	97	4.90000009536743	13.75	14.9099998474121	218373	30243	126.849998474121	3116.30004882813	.300000011920929	.582000017166138	16	18.7999992370605	10.8999996185303	.370000004768372	210.724594116211	15911	39.8545417785644	.0370000004768371	1	0	0	0	0	0	25	0	1	1	24	120	0	0	1	1	0	0	1	0	0	0	0	0	0	1
46	South Dako	1987	87-84	1979	32	-.699999988079071	-1.05999994277954	1.22000002861023	-81476	4543	4.71999979019165	163.600006103516	0	.063000001013279	12	-1.10000002384186	0	.0109999999403954	-5.88070011138916	1751	-94.260856628418	1751	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	1	128	5.40000009536743	12.6999998092651	16.0200004577637	325216	28171	120	2427.60009765625	.400000005960464	.587000012397766	16	18.1000003814697	10.8999996185303	.370000004768372	218.168792724609	16654	49.8276710510254	.0450000017881393	1	0	0	0	0	0	25	0	1	1	24	120	0	1	2	9	0	0	0	1	0	0	0	0	0	1
46	South Dako	1990	90-87	1980	27	-.5	-1.16999995708466	.119999997317791	131768	3058	10.8000001907349	-41.5	.100000001490116	.0820000022649765	4	-3.79999995231628	0	0	13.5368995666504	1892	-108.386711120605	1892	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	160	4.69999980926514	11.6400003433228	17.2399997711182	243740	32714	124.720001220703	2591.19995117187	.400000005960464	.649999976158142	28	17	10.8999996185303	.381000012159348	212.288101196289	18405	44.4331893920898	.025000000372529	1	0	0	0	0	0	25	0	1	1	60	120	0	1	2	10	0	0	0	0	1	0	0	0	0	1
46	South Dako	1993	93-90	1981	29	-1	-.740000009536743	-2.69000005722046	-83141	15613	58.9900016784668	254.699996948242	0	.0900000035762787	1	1.60000002384186	0	0	26.5021991729736	1412	-117.329467773437	1412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	187	4.19999980926514	10.4700002670288	17.3600006103516	375508	35772	135.520004272461	2549.69995117187	.5	.73199999332428	32	13.1999998092651	10.8999996185303	.381000012159348	225.824996948242	20297	63.9535217285156	.0189999993890524	1	0	0	0	0	0	25	0	1	1	60	120	0	12	2	10	0	0	0	0	0	1	0	0	0	1
46	South Dako	1996	96-90	1982	68	-.300000011920929	.159999996423721	-1.35000002384186	47464	8920	13.0299997329712	48.7000007629394	.100000001490116	.128000006079674	0	-.300000011920929	0	0	-36.4150009155274	242	-103.75366973877	242	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	216	3.20000004768372	9.72999954223633	14.6700000762939	292367	51385	194.509994506836	2804.39990234375	.5	.822000026702881	33	14.8000001907349	10.8999996185303	.381000012159348	252.327194213867	21709	53.3759498596192	.0230000000447035	1	0	0	0	0	0	25	0	1	1	60	120	0	12	4	10	0	0	0	0	0	0	1	0	0	1
46	South Dako	1999	99-96	1983	55	0	.639999985694885	-1.13999998569489	14165	1465	-53.2000007629394	-383.299987792969	.100000001490116	.23199999332428	1	-3.70000004768372	-1.10000002384186	.0160000007599592	28.8209991455078	2404	-94.428466796875	2404	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	284	2.90000009536743	9.89000034332275	13.3199996948242	339831	60305	207.539993286133	2853.10009765625	.600000023841858	.949999988079071	33	14.5	10.8999996185303	.381000012159348	215.912200927734	21951	50.3777198791504	.0469999983906746	1	0	0	0	0	0	25	1	1	1	60	120	0	12	4	10	0	0	0	0	0	0	0	1	0	1
46	South Dako	2002	02-99	1984	39	.400000005960464	.25	-.340000003576279	47088	12213	.46000000834465	-292.600006103516	0	.328000009059906	.600000023841858	-2.40000009536743	0	0	-21.3428993225098	2374	-99.5571212768555	2374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	2.90000009536743	10.5299997329712	12.1800003051758	353996	61770	154.339996337891	2469.80004882813	.699999988079071	1.182000041008	34	10.8000001907349	9.80000019073486	.397000014781952	244.733200073242	24355	44.0507507324219	.0649999976158142	1	0	0	0	0	0	25	1	1	1	120	120	0	12	4	10	0	0	0	0	0	0	0	0	1	1
47	Tennessee	1975	75-72	1975	27.1000003814697	.5	.200000002980232	1.64999997615814	29000	-1747	72.1999969482422	1525.90002441406	-.25	.146999999880791	13.8000001907349	-5.17000007629395	0	0	24.4027004241943	1634	-65.7703094482422	1634	0	0	0	0	0	0	50	0	0	1	120	120	48	48	4	0	81.9000015258789	4.59999990463257	12.5699996948242	12.6700000762939	130220	21080	313.799987792969	1746.5	15.8000001907349	.300000011920929	48.9000015258789	20.8299999237061	30.2999992370606	.389999985694885	175.834594726563	12692	35.5541687011719	.0379999987781048	1	0	0	0	0	0	999	9	0	9	999	9999	999	999	99	4	0	0	0	0	0	0	0	0	0	1
47	Tennessee	1978	78-75	1976	25	1.20000004768372	.209999993443489	1.29999995231628	10144	5287	3.46000003814697	77.8000030517578	-.0500000007450581	.146999999880791	.300000011920929	1.05999994277954	-.899999976158142	-.00899999961256981	22.6159000396729	818	-67.7389678955078	818	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	5.09999990463257	12.7700004577637	14.3199996948242	159220	19333	386	3272.39990234375	15.5500001907349	.446999996900558	62.7000007629394	15.6599998474121	30.2999992370606	.389999985694885	200.2373046875	14326	30.2161407470703	.0379999987781048	1	0	0	0	0	0	50	0	0	1	120	120	48	48	4	4	1	0	0	0	0	0	0	0	0	1
47	Tennessee	1981	81-78	1977	37	1	.109999999403954	.610000014305115	13545	1032	68.6500015258789	689.599975585938	.300000011920929	.148000001907349	0	2.88000011444092	0	0	13.5876998901367	1406	-76.7718811035156	1406	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	134	6.30000019073486	12.9799995422363	15.6199998855591	169364	24620	389.459991455078	3350.19995117187	15.5	.593999981880188	63	16.7199993133545	29.3999996185303	.381000012159348	222.85319519043	15144	37.5228309631348	.0379999987781048	0	0	0	0	0	0	50	0	0	1	120	120	48	48	4	4	0	1	0	0	0	0	0	0	0	1
47	Tennessee	1984	84-87	1978	-17	4.19999980926514	-.449999988079071	.699999988079071	71771	-277	-56.060001373291	-430.200012207031	-.100000001490116	-.0379999987781048	2	.5	0	0	-5.22559976577759	84	-82.8640594482422	84	0	0	0	0	0	0	-20	0	0	0	0	0	0	0	0	0	171	7.30000019073486	13.0900001525879	16.2299995422363	182909	25652	458.109985351562	4039.80004882813	15.8000001907349	.741999983787537	63	19.6000003814697	29.3999996185303	.381000012159348	236.440902709961	16550	39.2490501403808	.0419999994337559	1	0	0	0	0	0	50	0	0	1	120	120	48	48	4	3	0	0	1	0	0	0	0	0	0	1
47	Tennessee	1987	87-84	1979	2	-3.5	-.970000028610229	.649999976158142	-49144	8858	137.589996337891	385	.100000001490116	-.0179999992251396	2	-1.79999995231628	1.10000002384186	.0329999998211861	-1.81949996948242	2233	-91.9992904663086	2233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	11.5	12.6400003433228	16.9300003051758	254680	25375	402.049987792969	3609.60009765625	15.6999998092651	.703999996185303	65	20.1000003814697	29.3999996185303	.381000012159348	231.215301513672	16634	43.6150093078613	.0469999983906746	1	0	0	0	0	0	30	0	0	1	120	120	48	48	4	3	0	0	0	1	0	0	0	0	0	1
47	Tennessee	1990	90-87	1980	51	-2.90000009536743	-.730000019073486	.00999999977648258	129589	11777	9.3100004196167	-29.8999996185303	.200000002980232	-.0120000001043081	-1	.100000001490116	0	0	50.0026016235351	2154	-96.5151596069336	2154	-1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	156	8	11.6700000762939	17.5799999237061	205536	34233	539.640014648438	3994.60009765625	15.8000001907349	.685999989509582	67	18.2999992370605	30.5	.414000004529953	229.395797729492	18867	48.3842811584473	.046000000089407	1	0	0	0	0	0	30	0	0	1	120	120	48	48	4	3	0	0	0	0	1	0	0	0	0	1
47	Tennessee	1993	93-90	1981	43	1.29999995231628	-.389999985694885	-1.5	-87131	24473	197.210006713867	424.899993896484	.200000002980232	.0590000003576278	2	-1.39999997615814	0	0	42.4299011230469	1149	-96.6949081420898	1149	0	0	0	0	0	0	0	0	0	-1	24	24	48	48	1	0	207	5.09999990463257	10.9399995803833	17.5900001525879	335125	46010	548.950012207031	3964.69995117187	16	.674000024795532	66	18.3999996185303	30.5	.414000004529953	279.398406982422	21021	48.1308784484863	.0700000002980232	0	1	0	0	0	0	30	1	0	1	120	120	48	48	4	4	0	0	0	0	0	1	0	0	0	1
47	Tennessee	1996	96-90	1982	42	-1.20000004768372	-.699999988079071	-.730000019073486	47197	14386	25.3199996948242	201.600006103516	.200000002980232	.178000003099442	0	-1.5	0	0	-63.7994003295899	2577	-83.6091003417969	2577	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	250	6.40000009536743	10.5500001907349	16.0900001525879	247994	70483	746.159973144531	4389.60009765625	16.2000007629395	.732999980449677	68	17	30.5	.414000004529953	321.828308105469	22170	48.5640296936035	.0659999996423722	0	1	0	0	0	0	30	1	0	0	144	144	96	96	5	4	0	0	0	0	0	0	1	0	0	1
47	Tennessee	1999	99-96	1983	116	-1	-.370000004768372	-.860000014305115	30905	208	-56.4700012207031	-271.799987792969	.200000002980232	.233999997377396	0	-2.09999990463257	-2.29999995231628	.017000000923872	39.3942985534668	1199	-75.4360504150391	1199	1	0	0	0	0	0	0	0	0	0	0	-72	0	0	3	0	292	5.19999980926514	9.85000038146973	15.3599996566772	295191	84869	771.47998046875	4591.2001953125	16.3999996185303	.91100001335144	68	15.5	30.5	.414000004529953	258.028900146484	24747	35.0450706481934	.0740000009536743	0	1	0	0	0	0	30	1	0	1	144	144	96	96	5	4	0	0	0	0	0	0	0	1	0	1
47	Tennessee	2002	02-99	1984	22	.300000011920929	.270000010728836	-.5	21973	22264	30.2900009155274	88.0999984741211	-.100000001490116	1.26499998569489	-.100000001490116	.699999988079071	0	0	14.0655002593994	1247	-80.8947067260742	1247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408	4.19999980926514	9.47999954223633	14.5	326096	85077	715.010009765625	4319.39990234375	16.6000003814697	1.14499998092651	68	13.3999996185303	28.2000007629395	.430999994277954	297.423187255859	25946	40.3909797668457	.0839999988675117	1	1	0	0	0	0	30	1	0	1	144	72	96	96	8	4	0	0	0	0	0	0	0	0	1	1
