"","state_na","year","val_type","inc_rate","cri_l1","admissio","adm_100k","ncourtc","court_10","drug_arr","pro_drug","vio_l1","pro_crim"
"351","Nebraska",2002,"predicted_post-1994",240.38285072531,4350.38528268247,1770.02529982289,NA,NA,NA,483.142672584719,0.0387247312024506,358.289396662218,3988.99202739383
"352","Nevada",1975,"actual_pre-1994",141.600006103516,7827.10009765625,513,85.9296493530273,408,68.3417053222656,NA,0.0520000010728836,682.400024414063,7144.7
"353","Nevada",1978,"actual_pre-1994",204,7967.93017578125,842,124.188789367676,677,99.8525085449219,564.017883300781,0.0520000010728836,742.969970703125,7225
"354","Nevada",1981,"actual_pre-1994",245,8854.0498046875,1195,149.561950683594,956,119.649559020996,495.411010742187,0.0430000014603138,912.640014648438,7941.4
"355","Nevada",1984,"actual_pre-1994",377,6701.35009765625,1443,161.229049682617,1210,135.195526123047,534.159118652344,0.0590000003576278,655.219970703125,6046.1
"356","Nevada",1987,"actual_pre-1994",432,6289.72021484375,1996,206.625259399414,1657,171.532089233398,676.532775878906,0.0700000002980232,718.900024414063,5570.8
"357","Nevada",1990,"actual_pre-1994",444,6271.740234375,3121,274.494293212891,2510,220.756378173828,818.856323242188,0.0829999968409538,625.289978027344,5646.4
"358","Nevada",1993,"actual_pre-1994",434,6203.77001953125,3202,240.570999145508,2573,193.313293457031,561.014526367188,0.0750000029802322,696.840026855469,5506.9
"359","Nevada",1996,"actual_post-1994",515,6579.35009765625,4272,279.215698242188,2975,194.444442749023,660.577270507812,0.0790000036358833,945.159973144531,5634.2
"360","Nevada",1996,"predicted_post-1994",452.600468557204,6565.71826941292,6693.6770069896,273.218662200991,1067.06553706873,209.09515376335,543.170594427815,0.0643196511377499,876.979631681366,5647.10640291543
"361","Nevada",1999,"actual_post-1994",509,5280.47998046875,4479,NA,NA,NA,625.1240234375,0.0759999975562096,643.619995117188,4636.9
"362","Nevada",1999,"predicted_post-1994",474.723957610689,5281.81454865073,6684.00918075822,NA,NA,NA,542.947042192042,0.0673142376079297,711.153256887198,4626.092078001
"363","Nevada",2002,"actual_post-1994",483,4266,4844,NA,NA,NA,477.674591064453,0.063000001013279,586.799987792969,3679.2
"364","Nevada",2002,"predicted_post-1994",503.921573162807,4236.75691306872,10328.2301709578,NA,NA,NA,411.118660153131,0.0635357963519716,662.336699270109,3703.88854425332
"365","New Hampsh",1975,"actual_pre-1994",31,3143.89990234375,322,39.4607849121094,195,23.8970584869385,NA,0.104999996721745,91.5,3052.5
"366","New Hampsh",1978,"actual_pre-1994",32,3792.11010742187,214,24.5412845611572,188,21.5596332550049,366.560211181641,0.104999996721745,113.069999694824,3679
"367","New Hampsh",1981,"actual_pre-1994",42,4679.6201171875,290,31.4875144958496,245,26.6015205383301,308.806213378906,0.0469999983906746,179.850006103516,4499.8
"368","New Hampsh",1984,"actual_pre-1994",59,3356.31005859375,304,31.6996879577637,229,23.8790397644043,177.318099975586,0.0450000017881393,125.129997253418,3231.2
"369","New Hampsh",1987,"actual_pre-1994",81,3330.09008789063,435,42.3563766479492,307,29.8928928375244,143.787292480469,0.046000000089407,139.529998779297,3190.6
"370","New Hampsh",1990,"actual_pre-1994",117,3596.2099609375,681,61.6289596557617,538,48.6877822875977,265.452392578125,0.0540000014007091,168.470001220703,3427.7
"371","New Hampsh",1993,"actual_pre-1994",157,3080.56005859375,957,85.9066390991211,720,64.6319580078125,220.384902954102,0.061999998986721,125.73999786377,2954.8
"372","New Hampsh",1996,"actual_post-1994",176,2655.39990234375,996,86.7595825195313,641,55.8362350463867,NA,0.0790000036358833,114.459999084473,2540.9
"373","New Hampsh",1996,"predicted_post-1994",167.69793881543,2672.49381057025,1692.80284022067,104.483818208293,818.952310506686,53.1266145688286,NA,0.0581825784324863,132.053163312099,2527.03352000596
"374","New Hampsh",1999,"actual_post-1994",187,2419.830078125,1067,NA,NA,NA,421.787902832031,0.0610000006854534,107.169998168945,2312.7
"375","New Hampsh",1999,"predicted_post-1994",172.952173282364,2428.78125855236,1859.21120721383,NA,NA,NA,297.507692118019,0.0625554330707023,155.649599522173,2305.27007189793
"376","New Hampsh",2002,"actual_post-1994",192,2321.60009765625,1113,NA,NA,NA,413.453796386719,0.0930000022053719,170.300003051758,2151.3
"377","New Hampsh",2002,"predicted_post-1994",217.570736678752,2320.56382498657,2084.09885284326,NA,NA,NA,494.50631049827,0.0639823074615633,215.092545496736,2161.60895678484
"378","New Jersey",1975,"actual_pre-1994",77,4771.7001953125,4406,61.6741333007812,2630,36.8141098022461,NA,0.0979999974370003,403.399993896484,4368.3
"379","New Jersey",1978,"actual_pre-1994",74,5113.85986328125,3707,50.4903297424316,2538,34.5682373046875,404.692108154297,0.0979999974370003,392.029998779297,4721.8
"380","New Jersey",1981,"actual_pre-1994",92,6401.330078125,4399,59.736557006836,3467,47.0803909301758,368.186798095703,0.0860000029206276,604.359985351563,5797
"381","New Jersey",1984,"actual_pre-1994",138,5163.35986328125,5359,71.7595062255859,3738,50.0535621643067,411.635192871094,0.0949999988079071,553.080017089844,4610.3
"382","New Jersey",1987,"actual_pre-1994",177,5241.2998046875,7187,94.2557373046875,5102,66.9114761352539,479.661895751953,0.108000002801418,572.47998046875,4668.8
"383","New Jersey",1990,"actual_pre-1994",271,5269.43017578125,10634,137.639144897461,8338,107.92130279541,882.813171386719,0.138999998569488,608.97998046875,4660.4
"384","New Jersey",1993,"actual_pre-1994",301,5064.35986328125,12679,162.280807495117,8563,109.599388122559,544.974670410156,0.111000001430512,625.820007324219,4438.5
"385","New Jersey",1996,"actual_post-1994",343,4703.68994140625,15001,188.810577392578,9382,118.086845397949,707.215026855469,0.135000005364418,599.77001953125,4103.9
"386","New Jersey",1996,"predicted_post-1994",296.849870427983,4706.16865017132,15428.3690557545,199.580151783233,9060.81229550136,121.648516208425,717.985879401817,0.115643204655593,630.580270480716,4097.348479798
"387","New Jersey",1999,"actual_post-1994",384,3654.06005859375,15106,NA,NA,NA,750.674194335938,0.144999995827675,440.140014648438,3213.9
"388","New Jersey",1999,"predicted_post-1994",320.318585654147,3653.88502089381,18066.7261610537,NA,NA,NA,923.06238378056,0.12709870724244,537.643859135499,3208.24106097642
"389","New Jersey",2002,"actual_post-1994",322,3225.30004882813,14576,NA,NA,NA,639.825805664063,0.148000001907349,390.100006103516,2835.2
"390","New Jersey",2002,"predicted_post-1994",329.835360113004,3221.72068709987,19107.9483623999,NA,NA,NA,938.664577051687,0.120679174246634,509.981222321862,2833.62261306846
"391","New Mexico",1975,"actual_pre-1994",86,5212.89990234375,761,67.2855911254883,516,45.6233406066895,NA,0.0450000017881393,450.399993896484,4762.6
"392","New Mexico",1978,"actual_pre-1994",123,5187.64990234375,766,62.5306129455566,554,45.2244911193848,264.158203125,0.0450000017881393,500.920013427734,4686.7
"393","New Mexico",1981,"actual_pre-1994",100,5979.0498046875,1255,96.6127777099609,388,29.8691291809082,303.407806396484,0.0480000004172325,614.989990234375,5364.1
"394","New Mexico",1984,"actual_pre-1994",133,6346.18017578125,1530,109.207710266113,1100,78.5153427124023,256.968109130859,0.0480000004172325,686.780029296875,5659.4
"395","New Mexico",1987,"actual_pre-1994",174,6625.89990234375,1679,113.676368713379,1197,81.0426559448242,425.972991943359,0.0640000030398369,725.559997558594,5900.3
"396","New Mexico",1990,"actual_pre-1994",196,6573.81982421875,1914,127.260635375977,1332,88.5638275146484,452.698486328125,0.0549999997019768,703.859985351563,5870
"397","New Mexico",1993,"actual_pre-1994",206,6434.08984375,2334,147.628082275391,1263,79.8861465454102,240.272994995117,0.0379999987781048,934.909973144531,5499.2
"398","New Mexico",1996,"actual_post-1994",261,6428.009765625,2845,168.842727661133,1642,97.4480743408203,586.349670410156,0.061999998986721,819.22998046875,5608.8
"399","New Mexico",1996,"predicted_post-1994",267.166179373187,6414.08905819337,3381.98757304548,177.043406962083,2148.99221931727,94.3936112096546,381.49214238293,0.044618642011802,815.227500048602,5616.29530640268
"400","New Mexico",1999,"actual_post-1994",270,6719.10986328125,1826,NA,NA,NA,445.310089111328,0.063000001013279,961.429992675781,5757.7
"401","New Mexico",1999,"predicted_post-1994",281.796399940188,6714.32276708537,2306.47037638843,NA,NA,NA,389.398486952006,0.0438412530061741,899.73998381788,5760.57384067327
"402","New Mexico",2002,"actual_post-1994",309,5324,4009,NA,NA,NA,449.698211669922,0.0599999986588955,781.099975585938,4542.8
"403","New Mexico",2002,"predicted_post-1994",295.952763184688,5336.89228849113,2863.98138889304,NA,NA,NA,310.08156284955,0.0481394598758871,772.811956285564,4529.03648126969
"404","New York",1975,"actual_pre-1994",89,4857.10009765625,9067,51.675594329834,6908,39.3707962036133,NA,0.046000000089407,791.599975585938,4231
"405","New York",1978,"actual_pre-1994",114,6087.60986328125,8872,49.6975135803223,6541,36.640151977539,222.028305053711,0.046000000089407,831.77001953125,5255.8
"406","New York",1981,"actual_pre-1994",145,6911.5498046875,12481,71.0884552001953,9035,51.4609565734863,254.888198852539,0.0549999997019768,1029.52001953125,5882
"407","New York",1984,"actual_pre-1994",186,5902.58984375,14848,84.029426574707,9795,55.4329376220703,457.840911865234,0.0659999996423722,914.070007324219,4988.5
"408","New York",1987,"actual_pre-1994",229,5767.7099609375,20255,113.760177612305,15652,87.9078903198242,655.729370117188,0.0869999974966049,985.880004882812,4781.8
"409","New York",1990,"actual_pre-1994",304,6293.25,30179,167.819610595703,23115,128.538070678711,789.501892089844,0.119000002741814,1131.15002441406,5162.1
"410","New York",1993,"actual_pre-1994",354,5858.43017578125,35802,197.855758666992,24897,137.59049987793,631.341613769531,0.0979999974370003,1122.08996582031,4736.3
"411","New York",1996,"actual_post-1994",383,4560.1298828125,32152,177.282745361328,21192,116.850463867188,950.859985351562,0.131999999284744,841.880004882813,3718.3
"412","New York",1996,"predicted_post-1994",347.153596127733,4577.11922382924,39154.8837301391,166.810591672325,21458.6015206532,107.120783522021,809.011717406428,0.111747655765648,969.893336522974,3689.46731623843
"413","New York",1999,"actual_post-1994",400,3588.4599609375,28181,NA,NA,NA,1257.70300292969,0.152999997138977,637.77001953125,2950.7
"414","New York",1999,"predicted_post-1994",342.29760689062,3611.16757646998,39663.3493872306,NA,NA,NA,966.987860186955,0.122083354523398,870.478213627013,2912.18614532849
"415","New York",2002,"actual_post-1994",346,2925.10009765625,26216,NA,NA,NA,574.471618652344,0.152999997138977,516,2409.1
"416","New York",2002,"predicted_post-1994",352.163845113357,2957.91345395968,43368.9102206624,NA,NA,NA,892.728281499206,0.111302823127389,784.495967434044,2365.22350461811
"417","North Caro",1975,"actual_pre-1994",201.600006103516,3511.19995117187,8342,152.476699829102,6219,113.672088623047,NA,0.0469999983906746,488.899993896484,3022.3
"418","North Caro",1978,"actual_pre-1994",223,3791.1298828125,7591,133.927307128906,5958,105.116439819336,311.469299316406,0.0469999983906746,407.100006103516,3384
"419","North Caro",1981,"actual_pre-1994",248,4640.47998046875,9402,160.061294555664,7628,129.860397338867,291.938690185547,0.0480000004172325,455.010009765625,4185.5
"420","North Caro",1984,"actual_pre-1994",246,4183.669921875,8949,147.235931396484,7844,129.055603027344,245.658096313477,0.0430000014603138,409.589996337891,3774.1
"421","North Caro",1987,"actual_pre-1994",250,4331.83984375,10692,168.990036010742,9406,148.664459228516,273.147888183594,0.0450000017881393,475.880004882813,3856
"422","North Caro",1990,"actual_pre-1994",265,5253.77001953125,18389,280.106628417969,15623,237.974105834961,412.486206054688,0.0560000017285347,546.369995117188,4707.4
"423","North Caro",1993,"actual_pre-1994",305,5802.240234375,25577,374.042114257813,20688,302.544616699219,437.092712402344,0.05799999833107,680.989990234375,5121.2
"424","North Caro",1996,"actual_post-1994",376,5639.52978515625,14359,199.569152832031,9601,133.439895629883,460.217498779297,0.063000001013279,646.390014648438,4993.1
"425","North Caro",1996,"predicted_post-1994",315.160557241896,5671.57450820977,19750.2635661376,264.293301764953,8411.15466073179,156.399650464915,416.093071205468,0.0536479431057807,653.67673658265,4947.73720199488
"426","North Caro",1999,"actual_post-1994",345,5322.22021484375,10198,NA,NA,NA,564.311889648438,0.0790000036358833,579.419982910156,4742.8
"427","North Caro",1999,"predicted_post-1994",280.192842996838,5361.37543253241,20669.9489450558,NA,NA,NA,510.735940955481,0.0547881721475223,623.965116190526,4687.29389772618
"428","North Caro",2002,"actual_post-1994",345,4938,9661,NA,NA,NA,533.793884277344,0.0769999995827675,494.299987792969,4443.7
"429","North Caro",2002,"predicted_post-1994",279.727352056664,4979.88015551561,23499.0735113029,NA,NA,NA,502.379795293474,0.0509529542088908,593.743883309652,4380.48474914107
"430","North Dako",1975,"actual_pre-1994",27,2160.10009765625,174,27.401575088501,144,22.6771659851074,NA,0.0520000010728836,50.0999984741211,2110
"431","North Dako",1978,"actual_pre-1994",21,2500.919921875,153,23.5747299194336,120,18.4899845123291,218.821594238281,0.0520000010728836,67.0800018310547,2433.8
"432","North Dako",1981,"actual_pre-1994",33,2963.65991210938,208,31.8042812347412,180,27.5229358673096,216.056503295898,0.0399999991059303,53.9500007629394,2909.7
"433","North Dako",1984,"actual_pre-1994",54,2675.43994140625,240,35.2422904968262,217,31.8649044036865,143.603897094727,0.0379999987781048,53.6800003051758,2621.8
"434","North Dako",1987,"actual_pre-1994",57,2605.44995117187,313,46.1651916503906,272,40.117992401123,96.3662033081055,0.0309999994933605,51.25,2554.2
"435","North Dako",1990,"actual_pre-1994",67,2560.90991210938,364,56.3467483520508,309,47.8328170776367,88.6128692626953,0.0260000005364418,63.1800003051758,2497.7
"436","North Dako",1993,"actual_pre-1994",70,2903.30004882813,352,55.4330711364746,275,43.3070869445801,63.6370811462403,0.017000000923872,83.3300018310547,2820
"437","North Dako",1996,"actual_post-1994",101,2866.30004882813,585,91.2636489868164,488,76.1310424804687,102.893203735352,0.0260000005364418,86.7399978637695,2779.6
"438","North Dako",1996,"predicted_post-1994",134.425391204857,2861.3081014774,1814.72932496142,65.0950680423236,1335.47441953067,59.8452035316899,67.7556747924092,0.0146881739028567,90.4888313650005,2781.08252871934
"439","North Dako",1999,"actual_post-1994",137,2681.03002929688,715,NA,NA,NA,214.912292480469,0.0399999991059303,89.3399963378906,2591.7
"440","North Dako",1999,"predicted_post-1994",153.068187230061,2680.08584427522,886.049621001746,NA,NA,NA,165.899016233093,0.0175751130492438,108.15409908576,2589.71178099063
"441","North Dako",2002,"actual_post-1994",161,2417.69995117187,768,NA,NA,NA,238.574203491211,0.0500000007450581,79.5999984741211,2338.1
"442","North Dako",2002,"predicted_post-1994",171.992527407307,2443.78559591558,-838.389981397136,NA,NA,NA,195.285756229853,0.0221674813303424,105.25803936466,2313.31713910856
"443","Ohio",1975,"actual_pre-1994",107,4223.39990234375,7962,75.362045288086,7456,70.5726470947266,NA,0.046000000089407,364.100006103516,3859.3
"444","Ohio",1978,"actual_pre-1994",122,4719.8798828125,7148,66.3633804321289,5896,54.7395782470703,143.583602905273,0.046000000089407,406.700012207031,4313.2
"445","Ohio",1981,"actual_pre-1994",139,5431.39013671875,10567,97.8697814941406,8426,78.0401992797851,158.423004150391,0.0439999997615814,498.25,4933.1
"446","Ohio",1984,"actual_pre-1994",173,4505.1298828125,10668,99.1357650756836,8115,75.4112091064453,180.697906494141,0.0509999990463257,397.910003662109,4107.2
"447","Ohio",1987,"actual_pre-1994",219,4358.7001953125,12120,112.451286315918,10090,93.6166229248047,189.415405273437,0.046000000089407,420.940002441406,3937.8
"448","Ohio",1990,"actual_pre-1994",289,4733.22021484375,19191,177.21858215332,16524,152.590270996094,405.486206054688,0.0599999986588955,468.589996337891,4264.6
"449","Ohio",1993,"actual_pre-1994",365,4665.5,22583,205.206726074219,18492,168.03271484375,357.589385986328,0.06700000166893,525.919982910156,4139.6
"450","Ohio",1996,"actual_post-1994",413,4405.18994140625,21727,194.843505859375,17948,160.954177856445,522.632080078125,0.0780000016093254,482.459991455078,3922.7
"451","Ohio",1996,"predicted_post-1994",336.203907249751,4403.60402503214,23838.3946342664,201.592446226121,19723.4639617885,142.456663550967,512.314669301501,0.0589529242394098,521.809700218871,3919.48669246528
"452","Ohio",1999,"actual_post-1994",417,4327.47021484375,21302,NA,NA,NA,373.504791259766,0.0780000016093254,362.459991455078,3965
"453","Ohio",1999,"predicted_post-1994",348.703928230258,4340.74575096716,25746.7684885942,NA,NA,NA,522.444681489363,0.0628669618641981,468.234512372231,3938.34282109894
"454","Ohio",2002,"actual_post-1994",398,4177.60009765625,25689,NA,NA,NA,337.395111083984,0.0900000035762787,351.899993896484,3825.7
"455","Ohio",2002,"predicted_post-1994",368.571660314659,4194.24768156399,26176.5693157464,NA,NA,NA,547.94165927605,0.0581938700985868,466.216226953716,3798.48118589815
"456","Oklahoma",1975,"actual_pre-1994",114,4096,2625,95.9780654907227,2252,82.3400344848633,NA,0.0649999976158142,280.100006103516,3815.9
"457","Oklahoma",1978,"actual_pre-1994",146,4159.6201171875,2300,80.251220703125,2139,74.6336364746094,395.688995361328,0.0649999976158142,316.579986572266,3843
"458","Oklahoma",1981,"actual_pre-1994",169,5052.89013671875,2885,95.3403854370117,2546,84.1374740600586,309.658111572266,0.063000001013279,419.459991455078,4633.4
"459","Oklahoma",1984,"actual_pre-1994",236,4929.14013671875,4343,131.12922668457,3917,118.266906738281,277.801513671875,0.0590000003576278,423.410003662109,4505.7
"460","Oklahoma",1987,"actual_pre-1994",296,6014.06982421875,5569,168.757568359375,5085,154.090911865234,271.275604248047,0.0599999986588955,436.399993896484,5577.7
"461","Oklahoma",1990,"actual_pre-1994",381,5502.64013671875,6432,204.190475463867,5865,186.190475463867,326.268890380859,0.0659999996423722,491.529998779297,5011.1
"462","Oklahoma",1993,"actual_pre-1994",506,5431.6298828125,7049,219.868988037109,6285,196.038681030273,287.976287841797,0.063000001013279,622.820007324219,4808.8
"463","Oklahoma",1996,"actual_post-1994",591,5596.7998046875,7433,226.754119873047,6867,209.487487792969,429.878387451172,0.0890000015497207,664.119995117188,4932.7
"464","Oklahoma",1996,"predicted_post-1994",430.969134779439,5582.72993021093,10122.3832096971,270.890333299922,6787.51701734013,199.57531961407,475.489169336358,0.0598920445389918,649.64760134824,4939.9639016121
"465","Oklahoma",1999,"actual_post-1994",662,5003.85009765625,7635,NA,NA,NA,595.34912109375,0.118000000715256,539.380004882813,4464.5
"466","Oklahoma",1999,"predicted_post-1994",451.850070233165,5023.94296051014,9350.59006474175,NA,NA,NA,708.351030671101,0.0676692115626268,576.981332669129,4434.51667479635
"467","Oklahoma",2002,"actual_post-1994",667,4607,8269,NA,NA,NA,626.259399414063,0.13400000333786,512.299987792969,4094.7
"468","Oklahoma",2002,"predicted_post-1994",469.628712042778,4609.4515720943,10288.5390553797,NA,NA,NA,814.658946772437,0.0687971398595837,555.495783977573,4085.26337007606
"469","Oregon",1975,"actual_pre-1994",108,6344.7001953125,1745,76.3676147460937,1337,58.512035369873,NA,0.0790000036358833,367.399993896484,5977.3
"470","Oregon",1978,"actual_pre-1994",117,5987.2099609375,2103,86.2238616943359,1576,64.6166458129883,290.713592529297,0.0790000036358833,455.809997558594,5531.4
"471","Oregon",1981,"actual_pre-1994",124,6686.93994140625,2605,98.9741668701172,1582,60.1063842773438,338.223297119141,0.0700000002980232,490.410003662109,6196.5
"472","Oregon",1984,"actual_pre-1994",158,6250.85986328125,3517,132.118713378906,2109,79.2261428833008,280.595397949219,0.05799999833107,487.829986572266,5763
"473","Oregon",1987,"actual_pre-1994",200,7080.68994140625,4956,183.351837158203,2546,94.191635131836,263.270812988281,0.0599999986588955,549.669982910156,6531
"474","Oregon",1990,"actual_pre-1994",223,6161.1298828125,6050,216.768188476563,2950,105.696884155273,437.402313232422,0.0769999995827675,518.619995117188,5642.5
"475","Oregon",1993,"actual_pre-1994",166,5820.93017578125,3599,120.974792480469,1649,55.4285697937012,367.336486816406,0.0689999982714653,510.209991455078,5310.7
"476","Oregon",1996,"actual_post-1994",226,6563.93017578125,3712,118.178924560547,2141,68.1630020141601,578.171020507812,0.0939999967813492,522.380004882813,6041.5
"477","Oregon",1996,"predicted_post-1994",202.733470687122,6570.45051484911,5484.12129362771,170.081104649867,1869.28274855534,67.0282743583797,469.02662634672,0.0584806397390013,556.686388838165,6021.66131994145
"478","Oregon",1999,"actual_post-1994",293,5646.64990234375,4015,NA,NA,NA,490.471588134766,0.0960000008344651,419.809997558594,5226.8
"479","Oregon",1999,"predicted_post-1994",273.630061471523,5678.49378108974,5155.21567130557,NA,NA,NA,516.606237292912,0.0693627326950584,503.356368603523,5183.60629445003
"480","Oregon",2002,"actual_post-1994",342,5044.10009765625,5041,NA,NA,NA,491.814514160156,0.11599999666214,306.700012207031,4737.4
"481","Oregon",2002,"predicted_post-1994",283.72495685823,5092.64647050921,6885.76829915948,NA,NA,NA,570.2202499476,0.0731199274999097,442.086520448115,4673.62413500421
"482","Pennsylvan",1975,"actual_pre-1994",50.0999984741211,3053.5,10819,98.515754699707,3828,34.8570404052734,NA,0.0390000008046627,315,2738.5
"483","Pennsylvan",1978,"actual_pre-1994",65,3117.5,3654,30.7523994445801,2546,21.4273700714111,103.528099060059,0.0390000008046627,282.799987792969,2834.7
"484","Pennsylvan",1981,"actual_pre-1994",78,3736.34008789063,5129,43.2206954956054,3394,28.60032081604,126.417297363281,0.034000001847744,363.929992675781,3372.4
"485","Pennsylvan",1984,"actual_pre-1994",109,3195.48999023437,5939,49.9285430908203,4192,35.24169921875,114.70580291748,0.034000001847744,342.850006103516,2852.6
"486","Pennsylvan",1987,"actual_pre-1994",136,3101.84008789063,6381,53.6443901062012,3801,31.9546031951904,177.877304077148,0.0469999983906746,358.559997558594,2743.3
"487","Pennsylvan",1990,"actual_pre-1994",183,3360.419921875,9067,76.4115982055664,6423,54.1294441223144,277.460296630859,0.0659999996423722,378.619995117188,2981.8
"488","Pennsylvan",1993,"actual_pre-1994",216,3392.7099609375,9893,82.5104217529297,5953,49.6497077941895,281.643188476563,0.0719999969005585,426.980010986328,2965.7
"489","Pennsylvan",1996,"actual_post-1994",286,3364.88989257813,9918,82.1570587158203,5744,47.5811805725098,386.805206298828,0.0790000036358833,427.320007324219,2937.6
"490","Pennsylvan",1996,"predicted_post-1994",242.597657806528,3370.53382095467,17024.472142313,99.0025447753695,5988.00398259687,43.6192591524973,314.402525091114,0.0653827891275919,463.274380752472,2921.46929980139
"491","Pennsylvan",1999,"actual_post-1994",305,3272.9599609375,11082,NA,NA,NA,400.389587402344,0.0890000015497207,420.549987792969,2852.4
"492","Pennsylvan",1999,"predicted_post-1994",273.40703732256,3281.02703842815,19664.3822387667,NA,NA,NA,467.193494003206,0.07490139553367,467.216810519593,2830.76726036525
"493","Pennsylvan",2002,"actual_post-1994",325,2961.10009765625,13401,NA,NA,NA,493.750885009766,0.108000002801418,410.399993896484,2550.7
"494","Pennsylvan",2002,"predicted_post-1994",300.771454384645,2990.96635052889,21807.6848828998,NA,NA,NA,494.140290515814,0.0754546117413237,465.231848729153,2510.23921031511
"495","Rhode Isla",1975,"actual_pre-1994",43.9000015258789,5114,229,24.0799160003662,220,23.1335430145264,NA,0.0700000002980232,282.899993896484,4831.1
"496","Rhode Isla",1978,"actual_pre-1994",56,5426.6298828125,239,25.0261783599854,193,20.2094249725342,247.43049621582,0.0700000002980232,301.600006103516,5125
"497","Rhode Isla",1981,"actual_pre-1994",72,5932.64013671875,364,38.3966255187988,260,27.4261608123779,244.279693603516,0.068000003695488,408.529998779297,5524.1
"498","Rhode Isla",1984,"actual_pre-1994",92,5005.4501953125,454,47.5392684936523,291,30.4712047576904,344.076599121094,0.0860000029206276,355.179992675781,4650.3
"499","Rhode Isla",1987,"actual_pre-1994",100,4902.4599609375,467,47.8974342346192,259,26.5641021728516,315.078308105469,0.0829999968409538,335.489990234375,4567
"500","Rhode Isla",1990,"actual_pre-1994",157,5224.85009765625,864,86.3136825561524,598,59.7402610778809,418.97021484375,0.0769999995827675,377.959991455078,4846.9
"501","Rhode Isla",1993,"actual_pre-1994",172,4578.009765625,875,87.3253479003906,596,59.4810371398926,312.636810302734,0.0689999982714653,394.529998779297,4183.5
"502","Rhode Isla",1996,"actual_post-1994",205,4244.5498046875,1036,104.646461486816,715,72.2222213745117,427.575714111328,0.0970000028610229,367.980010986328,3876.6
"503","Rhode Isla",1996,"predicted_post-1994",237.64886508249,4241.17380610249,728.178988454721,128.889571059148,832.068213194298,61.1673812506511,466.507185767761,0.0710323103844799,377.995782528147,3882.14503551726
"504","Rhode Isla",1999,"actual_post-1994",193,3517.81005859375,1299,NA,NA,NA,447.731506347656,0.104999996721745,312.149993896484,3205.7
"505","Rhode Isla",1999,"predicted_post-1994",262.792041961182,3501.57438779492,393.793993280752,NA,NA,NA,497.279084653413,0.0785806627463792,352.204167452497,3227.67091863992
"506","Rhode Isla",2002,"actual_post-1994",191,3684.89990234375,3760,NA,NA,NA,405.138397216797,0.112999998033047,309.600006103516,3375.3
"507","Rhode Isla",2002,"predicted_post-1994",286.791944732373,3676.83163792106,232.386287273182,NA,NA,NA,476.091834708963,0.0793626787101056,383.809767852401,3384.88161499171
"508","South Caro",1975,"actual_pre-1994",198,4165.2998046875,4543,159.683654785156,3792,133.286468505859,NA,0.0500000007450581,455.700012207031,3709.5
"509","South Caro",1978,"actual_pre-1994",243,4837.27001953125,3333,111.508865356445,3011,100.736030578613,245.407592773437,0.0500000007450581,636.200012207031,4201.1
"510","South Caro",1981,"actual_pre-1994",251,5439.14990234375,4338,139.083038330078,3357,107.630653381348,255.783996582031,0.0590000003576278,659.960021972656,4779.2
"511","South Caro",1984,"actual_pre-1994",279,4770.93017578125,4556,140.098403930664,3457,106.303810119629,282.260589599609,0.06700000166893,616.820007324219,4154.1
"512","South Caro",1987,"actual_pre-1994",344,5137.39013671875,5742,169.831405639648,4269,126.264419555664,322.165893554688,0.0700000002980232,674.630004882813,4462.8
"513","South Caro",1990,"actual_pre-1994",451,5619.25,6839,197.830490112305,5171,149.58056640625,461.614990234375,0.0829999968409538,813.669982910156,4805.6
"514","South Caro",1993,"actual_pre-1994",488,5893.06005859375,8189,227.788589477539,6120,170.236434936523,216.048004150391,0.0329999998211861,944.460021972657,4948.6
"515","South Caro",1996,"actual_post-1994",532,6063.7900390625,8243,224.421447753906,5830,158.725830078125,586.400207519531,0.0939999967813492,981.950012207031,5081.8
"516","South Caro",1996,"predicted_post-1994",459.906824452894,6061.63248559012,10282.9864655973,269.417476246262,5566.71827947672,157.99870806138,493.740455412081,0.0597621809711169,933.909600248981,5082.61745002054
"517","South Caro",1999,"actual_post-1994",543,5777.02978515625,8261,NA,NA,NA,643.082275390625,0.111000001430512,903.210021972657,4873.8
"518","South Caro",1999,"predicted_post-1994",461.865746999217,5793.59853907364,10512.2459378658,NA,NA,NA,568.948326594215,0.0637371069862682,883.434773457393,4856.10064781713
"519","South Caro",2002,"actual_post-1994",555,4752.7001953125,9834,NA,NA,NA,705.442626953125,0.119000002741814,720.299987792969,4032.4
"520","South Caro",2002,"predicted_post-1994",454.615625905503,4790.43887161815,10744.1804671904,NA,NA,NA,587.836268704173,0.0618814595243007,778.164099660994,3991.86193683235
"521","South Dako",1975,"actual_pre-1994",49,2670.80004882813,375,55.1470603942871,296,43.5294113159179,NA,0.0430000014603138,180.899993896484,2489.9
"522","South Dako",1978,"actual_pre-1994",74,2611.46997070312,352,51.0885353088379,292,42.3802604675293,160.907104492188,0.0430000014603138,189.110000610352,2422.4
"523","South Dako",1981,"actual_pre-1994",97,3243.15991210938,405,58.6956520080566,348,50.4347839355469,138.85530090332,0.0370000004768371,126.849998474121,3116.3
"524","South Dako",1984,"actual_pre-1994",128,2547.57006835938,595,85.1216049194336,506,72.3891296386719,182.242797851563,0.0450000017881393,120,2427.6
