case_id	state_id	state_na	year	tisp	tiss	tisviol	vio_l1	cri_l1	inc_rate	pre_guid	pre_volg	pre_par	rec_sent	presum_s	pre_rec_	det_vol	det_pre	incpc_l1	admissio	ncourtc	m1_weap	m2_prox	m3_offic	m4_harm	m5_cont	m6_citi	m7_repe	m8_mult	m9_drug	m10_we1a	m11_we1b	m12_we1c	m13_we1d	m14_we1e	m15_we1f	m16_we2a	m17_we2b	m18_we2c	m19_we2d	m20_we2e	m21_we2f	m22_we3a	m23_we3b	m24_we3c	m25_we3d	m26_we3e	m27_we3f	m28_we4a	m29_we4b	m30_we4c	m31_we4d	m32_we4e	m33_we4f	m34_dr1a	m35_dr1b	m36_dr1c	m37_dr1d	m38_dr1e	m39_dr1f	m40_dr2a	m41_dr2b	m42_dr2c	m43_dr2d	m44_dr2e	m45_dr2f	m46_dr3a	m47_dr3b	m48_dr3c	m49_dr3d	m50_dr3e	m51_dr3f	m52_vi1a	m53_vi1b	m54_vi1c	m55_vi1d	m56_vi1e	m57_vi1f	m58_vi2a	m59_vi2b	m60_vi2c	m61_vi2d	m62_vi2e	m63_vi2f	dr_0a	dr_0b	mar_spos	mar_ssal	her_spos	her_ssal	dr_1a	dr_1b	dr_2a	dr_2b	he_min1o	he_min_1	mar_min_	mar_mi_1	dr_3coc	dr_3mar	dr_3oth	hol_drug	hol_vio	hol_sex	hol_2str	hol2_pro	hol2_cuo	hol2_alt	hol2_man	hol2_st1	hol2_st2	hol2_st3	prior2	time_fr2	hol_3str	hol3_pro	hol3_cuo	hol3_alt	hol3_man	hol3_st1	hol3_st2	hol3_st3	prior3	time_fr3	unemp_l1	p_1824_l	p_25_34_	p_black_	d_1975	d_1978	d_1981	d_1984	d_1987	d_1990	d_1993	d_1996	d_1999	d_2002	metro_l1	poverty_	p_hisp_l	expcorr_	pop_l1	correxp_	d_inc_ra	lag_incr	rev_l2_1	wel_l1_1	pro_crim	south	west	east	midwest	religion	gini	pol_100k	adm_100k	court_10	ideo2	gov2	drug_arr	cop_75	cop_78	cop_81	cop_84	cop_87	cop_90	cop_93	cop_96	cop_99	unemp_75	unemp_78	unemp_81	unemp_84	unemp_87	unemp_90	unemp_93	unemp_96	unemp_99	pov_75	pov_78	pov_81	pov_84	pov_87	pov_90	pov_93	pov_96	pov_99	black_75	black_78	black_81	black_84	black_87	black_90	black_93	black_96	black_99	welf_75	welf_78	welf_81	welf_84	welf_87	welf_90	welf_93	welf_96	welf_99	pro_drug	govern	drugs3_7	drugs3_1	drugs3_8	drugs3_2	drugs3_3	drugs3_9	drugs3_4	drugs3_5	drugs3_6	ideo2_75	ideo2_78	ideo2_81	ideo2_84	ideo2_87	ideo2_90	ideo2_93	ideo2_96	ideo2_99	gov2_75	gov2_78	gov2_81	gov2_84	gov2_87	gov2_90	gov2_93	gov2_96	gov2_99	gov2_02	ideo2_02	cop_02	unemp_02	pov_02	drugs3_0	ipc_02	welf_02	black_02	hisp_75	hisp_78	hisp_81	hisp_84	hisp_87	hisp_90	hisp_93	hisp_96	hisp_99	hisp_02	res2	res1	EST_FI	ln_vio	ln_pro	ln_hisp	res	p_black3	det_rec_	det_pre_	black3_8	black3_9	south_81	south_90	ln_inc	log_inco	g_south	g_det_se	g_court	g_south8	g_south9	g_south0	black3_0	g_metro	g_unemp	g_ideo2	g_ideo3	g_vio	g_ln_vio	inc2	det_pres	preguid_	pregui_1	dt_guidr	dt_guidn	mand_sum	nt_logir	resid1	resid2	resid3	resid4	new_yr	st2_mand	EST_RA
1038	35	New Mexico	1984	50	1	0	686.780029296875	6346.18017578125	133	0	0	1	0	1	1	0	0	16728	1530	1100	4	0	0	4	0	5	6	0	0	0	9	9	9	99	999	1	1	0	0	9	0	1	1	0	0	9	0	1	1	0	0	9	0	0	9	9	9	99	999	0	9	9	9	99	999	1	1	0	0	9	0	0	9	9	9	99	999	0	9	9	9	9	9	0	0	3	2	0	0	24	144	12	72	12	72	12	12	1	3	2	0	0	0	1	1	1	1	1	0	0	24	1	1	1	1	1	1	1	0	0	60	1	1	10.1000003814697	13.2700004577637	17.1399993896484	2	0	0	0	1	0	0	0	0	0	0	46	24.2000007629395	37.2550010681152	176.03	1401	12564.5966796875	33	100	439639	26644	5659.4	0	1	0	0	12.3999996185303	.382999986410141	308.493927001953	109.207710266113	78.5153427124023	50.5295906066895	89.2745971679688	256.968109130859	0	0	0	308.493927001953	0	0	0	0	0	0	0	0	10.1000003814697	0	0	0	0	0	0	0	0	24.2000007629395	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	266444	0	0	0	0	0	.0480000004172325	0	0	0	0	.0480000004172325	0	0	0	0	0	0	0	0	50.5295906066895	0	0	0	0	0	0	0	0	89.2745971679688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.2550010681152	0	0	0	0	0	0	4.9608039855957	4.9608039855957	1	6.53201389312744	8.64107322692871	3.61778616905212	-30.3353900909424	1.25999999046326	0	1	0	0	0	0	9	9.72483921051025	0	9	9	0	0	0	0	999	99	99	99	9999	9	99	1	0	0	0	0	9	4.8903489112854	384.802459716797	5.13497686386108	312.912292480469	4.89376544952393	1996	1	1
1041	35	New Mexico	1987	50	1	0	725.559997558594	6625.89990234375	174	0	0	1	0	1	1	0	0	17895	1679	1197	4	0	0	4	0	5	6	0	0	0	9	9	9	99	999	1	1	0	0	9	0	1	1	0	0	9	0	1	1	0	0	9	0	0	9	9	9	99	999	0	9	9	9	99	999	1	1	0	0	9	0	0	9	9	9	99	999	0	9	9	9	9	9	0	0	3	2	0	0	24	144	12	72	12	72	12	12	1	3	2	0	0	0	1	1	1	1	1	0	0	24	1	1	1	1	1	1	1	0	0	60	1	1	9.19999980926514	12.0299997329712	17.6299991607666	2	0	0	0	0	1	0	0	0	0	0	48	21.2999992370605	37.5340003967285	155.71	1477	10542.3154296875	41	133	398614	30939	5900.3	0	1	0	0	12	.430999994277954	288.761016845703	113.676368713379	81.0426559448242	39.8763084411621	66.3295669555664	425.972991943359	0	0	0	0	288.761016845703	0	0	0	0	0	0	0	0	9.19999980926514	0	0	0	0	0	0	0	0	21.2999992370605	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	309387	0	0	0	0	.0640000030398369	0	0	0	0	0	.0640000030398369	0	0	0	0	0	0	0	0	39.8763084411621	0	0	0	0	0	0	0	0	66.3295669555664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.5340003967285	0	0	0	0	0	5.28791236877441	5.28791236877441	1	6.58694362640381	8.68275833129883	3.62524724006653	-65.4025650024414	1.25999999046326	0	1	0	0	0	0	9	9.79227638244629	0	9	9	0	0	0	0	999	99	99	99	9999	9	99	1	0	0	0	0	9	5.15905523300171	432.608825683594	5.30251789093017	354.425445556641	5.07471656799316	1997	1	1
1044	35	New Mexico	1990	50	1	0	703.859985351563	6573.81982421875	196	0	0	1	0	1	1	0	0	18840	1914	1332	3	4	0	3	0	3	8	0	1	0	9	9	9	99	999	1	1	0	0	9	0	1	1	0	0	9	0	1	1	0	0	9	0	0	9	9	9	99	999	0	9	9	9	99	999	1	1	0	0	9	0	0	9	9	9	99	999	0	9	9	9	9	9	0	0	3	2	0	0	24	144	12	72	12	72	12	12	1	6	5	0	0	0	1	1	1	1	1	0	0	24	1	1	1	1	1	1	1	0	0	60	1	1	6.69999980926514	10.6999998092651	17.5499992370605	2.09999990463257	0	0	0	0	0	1	0	0	0	0	56	19.5	38.113998413086	185.07	1504	12305.1865234375	22	174	448225	38652	5870	0	1	0	0	12	.430999994277954	329.454772949219	127.260635375977	88.5638275146484	42.8744697570801	44.7083282470703	452.698486328125	0	0	0	0	0	329.454772949219	0	0	0	0	0	0	0	0	6.69999980926514	0	0	0	0	0	0	0	0	19.5	0	0	0	0	0	0	0	0	2.09999990463257	0	0	0	0	0	0	0	0	386525	0	0	0	.0549999997019768	1	0	0	0	0	0	.0549999997019768	0	0	0	0	0	0	0	0	42.8744697570801	0	0	0	0	0	0	0	0	44.7083282470703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.113998413086	0	0	0	0	5.4898943901062	5.4898943901062	1	6.55657958984375	8.67760944366455	3.6405816078186	-79.4394912719727	1.27999997138977	0	1	0	1.27999997138977	0	0	5.26999998092651	9.84373760223389	0	1	1	0	0	0	0	56	6.90000009536743	42.8744697570801	43.9887313842773	780.22998046875	6.65958881378174	9.32776737213135	1	0	0	0	0	6	5.27811479568481	481.834655761719	5.4980845451355	380.145446777344	5.22277307510376	1998	1	1
1047	35	New Mexico	1993	50	1	0	934.909973144531	6434.08984375	206	0	0	1	0	1	1	0	0	19520	2334	1263	3	4	0	3	0	3	8	0	1	0	9	9	9	99	999	1	1	0	0	9	0	1	1	0	0	9	0	1	1	0	0	9	0	0	9	9	9	99	999	0	9	9	9	99	999	1	1	0	0	9	0	0	9	9	9	99	999	0	9	9	9	9	9	0	0	3	2	0	0	24	144	12	72	12	72	12	12	1	6	5	0	0	0	1	1	1	1	1	0	0	24	1	1	1	1	1	1	1	0	0	60	1	1	7	9.86999988555908	15.8800001144409	2.29999995231628	0	0	0	0	0	0	1	0	0	0	56	21	38.810001373291	208.72	1581	13201.771484375	10	196	408465	56417	5499.2	0	1	0	0	12	.430999994277954	343.453521728516	147.628082275391	79.8861465454102	51.2946014404297	78.75	240.272994995117	0	0	0	0	0	0	343.453521728516	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	2.29999995231628	0	0	0	0	0	0	0	0	564174	0	0	.0379999987781048	0	0	0	0	0	0	0	.0379999987781048	0	0	0	0	0	0	0	0	51.2946014404297	0	0	0	0	0	0	0	0	78.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.810001373291	0	0	0	5.6291618347168	5.6291618347168	1	6.84045028686523	8.61235809326172	3.65867805480957	-112.306427001953	1.32000005245209	0	1	0	0	0	0	9	9.87919521331787	0	9	9	0	0	0	0	999	99	99	99	9999	9	99	1	0	0	0	0	6	5.32787609100342	521.130554199219	5.63248300552368	402.099487304688	5.32956314086914	1999	1	1
1050	35	New Mexico	1996	50	1	0	819.22998046875	6428.009765625	261	0	0	1	0	1	1	0	0	21136	2845	1642	3	4	0	3	0	3	9	0	1	0	9	9	9	99	999	1	1	0	0	9	0	1	1	0	0	9	0	1	1	0	0	9	0	0	9	9	9	99	999	0	9	9	9	99	999	1	1	0	0	9	0	0	9	9	9	99	999	0	9	9	9	9	9	0	0	3	2	0	0	24	144	12	72	12	72	12	12	1	6	5	0	1	0	1	1	1	1	1	0	0	24	1	1	1	1	1	1	1	0	0	60	1	1	6.30000019073486	9.93000030517578	13.9700002670288	2.40000009536743	0	0	0	0	0	0	0	1	0	0	57	25.2999992370605	39.2179985046387	254.21	1685	15086.646484375	55	206	486942	61156	5608.8	0	1	0	0	12	.430999994277954	294.065277099609	168.842727661133	97.4480743408203	44.8303985595703	49.75	586.349670410156	0	0	0	0	0	0	0	294.065277099609	0	0	0	0	0	0	0	0	6.30000019073486	0	0	0	0	0	0	0	0	25.2999992370605	0	0	0	0	0	0	0	0	2.40000009536743	0	0	0	0	0	0	0	0	611561	0	.061999998986721	1	0	0	0	0	0	0	0	.061999998986721	0	0	0	0	0	0	0	0	44.8303985595703	0	0	0	0	0	0	0	0	49.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.2179985046387	0	0	5.77168941497803	5.77168941497803	1	6.70836496353149	8.63209247589111	3.6691358089447	-83.0638046264649	1.3400000333786	0	1	0	0	0	0	9	9.95873260498047	0	9	9	0	0	0	0	999	99	99	99	9999	9	99	1	0	0	0	0	6	5.56452035903931	555.199157714844	5.87851285934448	441.679168701172	5.55826377868652	2000	1	1
1053	35	New Mexico	1999	50	1	1	961.429992675781	6719.10986328125	270	0	0	1	0	1	1	0	0	21956	1826	99999	3	4	0	3	0	4	10	0	1	0	9	9	9	99	999	1	1	0	0	9	0	1	1	0	0	9	0	1	1	0	0	9	0	0	9	9	9	99	999	0	9	9	9	99	999	1	1	0	0	9	0	0	9	9	9	99	999	0	9	9	9	9	9	0	0	3	2	0	0	24	144	12	72	12	72	12	12	1	6	5	0	1	0	1	1	1	1	1	0	0	24	1	1	1	1	1	1	1	0	0	60	1	1	6.19999980926514	10.0299997329712	12.460000038147	2.59999990463257	0	0	0	0	0	0	0	0	1	0	57	20.3999996185303	40.3230018615723	299.36	1734	17264.12890625	9	261	530969	81107	5757.7	0	1	0	0	8.80000019073486	.437999993562698	313.148803710938	999	999	43.412540435791	44.8559494018555	445.310089111328	0	0	0	0	0	0	0	0	313.148803710938	0	0	0	0	0	0	0	0	6.19999980926514	0	0	0	0	0	0	0	0	20.3999996185303	0	0	0	0	0	0	0	0	2.59999990463257	0	0	0	0	0	0	0	0	811066	.063000001013279	1	0	0	0	0	0	0	0	0	.063000001013279	0	0	0	0	0	0	0	0	43.412540435791	0	0	0	0	0	0	0	0	44.8559494018555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.3230018615723	0	6.04771327972412	6.04771327972412	1	6.86842155456543	8.65829372406006	3.69692206382751	-141.200057983398	1.37999999523163	0	1	0	0	0	0	9	9.99679565429688	0	9	9	0	0	0	0	999	99	99	99	9999	9	99	1	0	0	0	0	7	5.59842205047607	622.864196777344	5.9468240737915	507.732666015625	5.6181583404541	2001	1	1
1056	35	New Mexico	2002	50	1	1	781.099975585938	5324	309	0	0	1	0	1	1	0	0	23539	4009	99999	3	4	0	3	0	4	10	0	1	0	9	9	9	99	999	1	1	0	0	9	0	1	1	0	0	9	0	1	1	0	0	9	0	0	9	9	9	99	999	0	9	9	9	99	999	1	1	0	0	9	0	0	9	9	9	99	999	0	9	9	9	9	9	0	0	3	2	0	0	24	144	12	72	12	72	12	12	1	6	5	0	1	0	1	1	1	1	0	0	0	24	1	0	1	1	1	1	1	0	0	60	1	0	4.80000019073486	10.1499996185303	12.539999961853	2.20000004768372	0	0	0	0	0	0	0	0	0	1	56.9000015258789	18	42.9199981689453	316.56	1829	17065.228515625	39	270	606564	95654	4542.8	0	1	0	0	8.80000019073486	.437999993562698	292.021575927734	999	999	54.1116714477539	51.3381004333496	449.698211669922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.0599999986588955	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.3381004333496	54.1116714477539	292.021575927734	4.80000019073486	18	.0599999986588955	23539	956545	2.20000004768372	0	0	0	0	0	0	0	0	0	42.9199981689453	5.82439565658569	5.82439565658569	1	6.66070318222046	8.42129898071289	3.75933790206909	-71.6450881958008	1.29999995231628	0	1	0	0	0	0	5.73000001907349	10.0664138793945	0	1	1	0	0	0	1.29999995231628	56.9000015258789	4.80000019073486	54.1116714477539	54.1116714477539	781.099975585938	6.66070318222046	99	1	0	0	0	0	7	5.73334121704101	613.556701660156	5.93935346603394	501.881225585938	5.61922311782837	2002	0	1
1059	36	New York	1972	999	9	9	778.700012207031	4006.89990234375	64	0	0	0	0	0	0	0	0	19231	7181	99999	99	99	99	99	99	99	99	99	99	0	9	9	9	99	999	0	9	9	9	99	9999	0	9	9	9	99	999	9	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	1	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	9	9	9	9	9	9	9	9	999	9999	999	999	999	999	99	99	99	99	99	0	0	0	9	9	9	9	9	9	9	9999	9	9	9	9	9	9	9	9	9	9999	9	9	5.90000009536743	11.75	11.2799997329712	11.8999996185303	0	0	0	0	0	0	0	0	0	0	86.5	11.1999998092651	7.90000009536743	1147.39	17726	6472.9208984375	999	999	235978	44003	3228.2	0	0	1	0	1.70000004768372	.368999987840652	387.244720458984	40.5111122131348	999	59.3777084350586	37.5009384155274	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.046000000089407	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5599946975708	4.5599946975708	1	6.65762567520142	8.07968044281006	2.06686282157898	-63.9692077636719	2.27999997138977	0	0	0	0	0	0	4.17000007629395	9.86427879333496	0	0	0	0	0	0	0	92.0999984741211	4	73.1736526489258	68.2238235473633	676	6.51619291305542	9.3374137878418	0	0	0	0	0	99	4.1588830947876	126.000282287598	3.81177067756653	999	9	1992	0	0
1062	36	New York	1975	100	0	0	791.599975585938	4857.10009765625	89	0	0	0	0	0	0	0	0	19885	9067	6908	2	0	0	2	0	2	3	1	43	0	9	9	9	99	999	0	9	9	9	99	9999	0	9	9	9	99	999	1	1	1	0	2	12	0	9	9	9	99	999	0	9	9	9	99	999	1	0	0	0	9	0	1	1	1	1	2	12	0	9	9	9	9	9	4	3	6	4	4	3	12	999	72	180	60	180	0	0	4	4	4	0	0	0	1	1	1	1	1	1	0	48	1	0	1	1	1	0	1	0	1	180	1	1	6.40000009536743	11.9399995803833	11.3999996185303	12.9499998092651	1	0	0	0	0	0	0	0	0	0	88.6999969482422	9.52000045776367	8.06999969482422	1193.61	17546	6802.7470703125	25	64	312705	60289	4231	0	0	1	0	1.70000004768372	.368999987840652	410.486724853516	51.675594329834	39.3707962036133	61.827579498291	38.6342086791992	9999	410.486724853516	0	0	0	0	0	0	0	0	6.40000009536743	0	0	0	0	0	0	0	0	9.27000045776367	0	0	0	0	0	0	0	0	12.9499998092651	0	0	0	0	0	0	0	0	602888	0	0	0	0	0	0	0	0	.046000000089407	1	.046000000089407	0	0	0	0	0	0	0	0	61.827579498291	0	0	0	0	0	0	0	0	38.6342086791992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.06999969482422	0	0	0	0	0	0	0	0	0	4.60188579559326	4.60188579559326	1	6.67405605316162	8.35019397735596	2.08815336227417	-21.0421180725098	2.34999990463257	0	0	0	0	0	0	9	9.89772129058838	0	9	9	0	0	0	0	999	99	99	99	9999	9	99	0	0	0	0	0	4	4.48863649368286	138.446563720703	4.03849363327026	136.246765136719	3.92062830924988	1993	1	1
1065	36	New York	1978	100	0	0	831.77001953125	6087.60986328125	114	0	0	0	0	0	0	0	0	19730	8872	6541	2	0	0	2	0	3	3	1	43	0	9	9	9	99	999	0	9	9	9	99	9999	0	9	9	9	99	999	1	1	1	0	2	12	0	9	9	9	99	999	0	9	9	9	99	999	1	0	0	0	9	0	1	1	1	1	2	12	0	9	9	9	9	9	4	3	6	4	4	3	12	999	72	180	60	180	0	0	4	4	4	0	1	0	1	1	1	1	1	1	0	48	1	0	1	1	1	0	1	0	1	180	1	1	9.10000038146973	12.0600004196167	15.1999998092651	13.3999996185303	0	1	0	0	0	0	0	0	0	0	88	12.8800001144409	8.23999977111816	1381.41	17852	7738.12451171875	25	89	335223	64976	5255.8	0	0	1	0	1.70000004768372	.377999991178513	362.609222412109	49.6975135803223	36.640151977539	63.284839630127	68.8850631713867	222.028305053711	0	362.609222412109	0	0	0	0	0	0	0	0	9.10000038146973	0	0	0	0	0	0	0	0	13.039999961853	0	0	0	0	0	0	0	0	13.3999996185303	0	0	0	0	0	0	0	0	649758	0	0	0	0	0	0	0	.046000000089407	0	0	.046000000089407	0	0	0	0	0	0	0	0	63.284839630127	0	0	0	0	0	0	0	0	68.8850631713867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.23999977111816	0	0	0	0	0	0	0	0	4.85192584991455	4.85192584991455	1	6.72355604171753	8.56708717346191	2.10900020599365	-45.165786743164	2.38000011444092	0	0	0	0	0	0	9	9.88989543914795	0	9	9	0	0	0	0	999	99	99	99	9999	9	99	0	0	0	0	0	5	4.73619842529297	158.253402709961	4.10069513320923	158.481674194336	3.99336886405945	1994	1	1
1068	36	New York	1981	100	0	0	1029.52001953125	6911.5498046875	145	0	0	0	0	0	0	0	0	22533	12481	9035	0	0	0	0	0	3	3	0	45	0	9	9	9	99	999	0	9	9	9	99	9999	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	1	0	0	0	9	0	0	9	9	9	99	999	0	9	9	9	9	9	5	3	6	4	5	3	12	300	12	36	12	36	0	0	4	4	4	0	1	0	1	1	1	1	1	1	0	48	1	0	1	1	1	0	1	0	1	180	1	1	7.59999990463257	12.289999961853	15.8299999237061	13.6999998092651	0	0	1	0	0	0	0	0	0	0	90	13.8000001907349	9.44999980926514	1537.6	17557	8757.7607421875	31	114	327518	62182	5882	0	0	1	0	1.70000004768372	.377999991178513	345.463348388672	71.0884552001953	51.4609565734863	61.433219909668	68.3396301269531	254.888198852539	0	0	345.463348388672	0	0	0	0	0	0	0	0	7.59999990463257	0	0	0	0	0	0	0	0	13.8000001907349	0	0	0	0	0	0	0	0	13.6999998092651	0	0	0	0	0	0	0	0	621824	0	0	0	0	0	0	.0549999997019768	0	0	0	.0549999997019768	0	0	0	0	0	0	0	0	61.433219909668	0	0	0	0	0	0	0	0	68.3396301269531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.44999980926514	0	0	0	0	0	0	0	5.06502914428711	5.06502914428711	1	6.93684816360474	8.67965221405029	2.24601483345032	-37.3332786560058	2.39000010490417	0	0	2.39000010490417	0	0	0	5.01999998092651	10.0227365493774	0	0	0	0	0	0	0	90	7.59999990463257	61.6520690917969	61.433219909668	1029.52001953125	6.93684816360474	9.43859100341797	0	0	0	0	0	3	4.9767336845398	190.232971191406	4.32553625106811	168.493530273437	4.17287492752075	1995	1	1
1071	36	New York	1984	100	0	0	914.070007324219	5902.58984375	186	0	0	0	0	0	0	0	0	23471	14848	9795	0	0	0	0	0	5	3	0	45	0	9	9	9	99	999	0	9	9	9	99	9999	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	1	0	0	0	9	0	0	9	9	9	99	999	0	9	9	9	9	9	5	3	6	4	5	3	12	300	12	36	12	36	0	0	4	4	4	0	1	0	1	1	1	1	1	1	0	48	1	0	1	1	1	0	1	0	1	180	1	1	7.19999980926514	12.3999996185303	16.2900009155273	15	0	0	0	1	0	0	0	0	0	0	90	15.8000001907349	10.2030000686646	1990.75	17670	11266.2705078125	41	145	489699	67146	4988.5	0	0	1	0	1.70000004768372	.377999991178513	377.08544921875	84.029426574707	55.4329376220703	61.4413299560547	74.952262878418	457.840911865234	0	0	0	377.08544921875	0	0	0	0	0	0	0	0	7.19999980926514	0	0	0	0	0	0	0	0	15.8000001907349	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	671462	0	0	0	0	0	.0659999996423722	0	0	0	0	.0659999996423722	0	0	0	0	0	0	0	0	61.4413299560547	0	0	0	0	0	0	0	0	74.952262878418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2030000686646	0	0	0	0	0	0	5.19917058944702	5.19917058944702	1	6.81790733337402	8.51489067077637	2.32268190383911	-8.95888900756836	2.47000002861023	0	0	0	0	0	0	9	10.0635204315186	0	9	9	0	0	0	0	999	99	99	99	9999	9	99	0	0	0	0	0	5	5.22574663162231	231.923950195313	4.58467435836792	221.080551147461	4.42347955703735	1996	1	1
1074	36	New York	1987	100	0	0	985.880004882812	5767.7099609375	229	0	0	0	0	0	0	0	0	26191	20255	15652	0	2	0	0	0	5	3	0	46	0	9	9	9	99	999	0	9	9	9	99	9999	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	1	0	0	0	9	0	0	9	9	9	99	999	0	9	9	9	9	9	5	3	6	4	5	3	12	300	12	36	12	36	0	0	5	5	5	0	1	0	1	1	1	1	1	1	0	48	1	0	1	1	1	0	1	0	1	180	1	1	4.90000009536743	11.4099998474121	16.6000003814697	15.8999996185303	0	0	0	0	1	0	0	0	0	0	91	13.1999998092651	11.0209999084473	2853.05	17805	16023.8701171875	43	186	419770	90847	4781.8	0	0	1	0	2.20000004768372	.433999985456467	375.209197998047	113.760177612305	87.9078903198242	66.6176834106445	76.2886428833008	655.729370117188	0	0	0	0	375.209197998047	0	0	0	0	0	0	0	0	4.90000009536743	0	0	0	0	0	0	0	0	13.1999998092651	0	0	0	0	0	0	0	0	15.8999996185303	0	0	0	0	0	0	0	0	908468	0	0	0	0	.0869999974966049	0	0	0	0	0	.0869999974966049	0	0	0	0	0	0	0	0	66.6176834106445	0	0	0	0	0	0	0	0	76.2886428833008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0209999084473	0	0	0	0	0	5.30758190155029	5.30758190155029	1	6.89353466033936	8.47257232666016	2.39980244636536	.0207755602896214	2.50999999046326	0	0	0	0	0	0	9	10.173171043396	0	9	9	0	0	0	0	999	99	99	99	9999	9	99	0	0	0	0	0	5	5.43372201919556	278.943176269531	4.7745156288147	261.521697998047	4.59166526794434	1997	1	1
1077	36	New York	1990	100	0	0	1131.15002441406	6293.25	304	0	0	0	0	0	0	0	0	29245	30179	23115	0	2	0	0	0	5	3	0	46	0	9	9	9	99	999	0	9	9	9	99	9999	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	0	9	9	9	99	999	1	0	0	0	9	0	0	9	9	9	99	999	0	9	9	9	9	9	6	3	6	4	5	3	12	300	12	36	12	36	0	0	5	5	5	0	1	0	1	1	1	1	1	1	0	48	1	0	1	1	1	0	1	0	1	180	1	1	5.30000019073486	10.5299997329712	16.8600006103516	16.7999992370605	0	0	0	0	0	1	0	0	0	0	92	12.6000003814697	12.0240001678467	4401.33	17983	24474.94921875	75	229	645918	109882	5162.1	0	0	1	0	2.20000004768372	.433999985456467	425.918914794922	167.819610595703	128.538070678711	68.6200332641601	80.4277267456054	789.501892089844	0	0	0	0	0	425.918914794922	0	0	0	0	0	0	0	0	5.30000019073486	0	0	0	0	0	0	0	0	12.6000003814697	0	0	0	0	0	0	0	0	16.7999992370605	0	0	0	0	0	0	0	0	1098816	0	0	0	.119000002741814	0	0	0	0	0	0	.119000002741814	0	0	0	0	0	0	0	0	68.6200332641601	0	0	0	0	0	0	0	0	80.4277267456054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0240001678467	0	0	0	0	5.67755889892578	5.67755889892578	1	7.03099012374878	8.54909896850586	2.48690462112427	1.58489811420441	2.55999994277954	0	0	0	2.55999994277954	0	0	5.80000019073486	10.2834634780884	0	0	0	0	0	0	0	92	7.19999980926514	68.6200332641601	71.2495727539063	1180.94995117187	7.07407426834106	9.7111759185791	0	0	0	0	0	5	5.71702766418457	353.658142089844	5.05880117416382	321.521240234375	4.84359121322632	1998	1	1
